salary,employment_type,region,tenure_years,enrolled,hist_enrollment_rate_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level,has_application_date,days_contact_to_app,contact_after_app,no_prior_record,prior_year_enrolled_clean,last_contact_channel_clean,plan_tier_requested_clean,broker_channel_clean,has_dependents_bin,tenure_inconsistent
89532.5,Full-time,Northeast,0.7,1,0.612,455,3.1,151,38,Low,1,28.0,0,1,0,Phone,Premium,Third-Party,1,0
59364.18,Full-time,Midwest,1.6,1,0.617,595,4.4,469,18,High,1,10.0,0,0,0,Email,Standard,Employer-Sponsored,1,0
88135.56,Full-time,South,4.3,1,0.628,481,3.3,324,17,Medium,0,,0,0,1,Email,Premium,Employer-Sponsored,1,0
80957.95,Full-time,West,2.6,0,0.613,574,4.7,437,28,Low,1,-39.0,1,0,0,SMS,Standard,Third-Party,0,0
71461.37,Full-time,South,10.1,1,0.628,481,3.3,324,17,Medium,1,12.0,0,1,0,Phone,Standard,Direct,1,1
61579.52,Full-time,Northeast,8.6,1,0.612,455,3.1,151,38,Low,1,1.0,0,1,0,SMS,Standard,Direct,1,0
63271.44,Full-time,West,3.1,1,0.613,574,4.7,437,28,Low,1,-89.0,1,0,0,Unknown,Standard,Third-Party,1,0
46428.09,Part-time,South,2.2,0,0.628,481,3.3,324,17,Medium,0,,0,0,1,Email,Basic,Direct,1,0
60661.14,Full-time,Northeast,0.2,1,0.612,455,3.1,151,38,Low,1,-230.0,1,1,0,SMS,Standard,Direct,1,0
72640.34,Contract,West,2.5,1,0.613,574,4.7,437,28,Low,1,-103.0,1,0,1,Unknown,Standard,Employer-Sponsored,1,0
55597.97,Full-time,West,4.6,1,0.613,574,4.7,437,28,Low,1,266.0,0,1,0,Phone,Silver,Direct,1,0
88780.45,Full-time,Midwest,5.6,1,0.617,595,4.4,469,18,High,1,-93.0,1,0,1,Email,Gold,Direct,1,0
66679.76,Full-time,Midwest,2.8,1,0.617,595,4.4,469,18,High,0,,0,0,1,SMS,Standard,Direct,1,0
63453.46,Full-time,Midwest,6.3,1,0.617,595,4.4,469,18,High,1,-135.0,1,0,1,SMS,Standard,Direct,1,0
61479.01,Full-time,Midwest,0.5,1,0.617,595,4.4,469,18,High,1,17.0,0,1,0,Phone,Silver,Third-Party,0,0
71851.07,Full-time,West,4.5,1,0.613,574,4.7,437,28,Low,1,21.0,0,0,1,Email,Silver,Employer-Sponsored,1,0
63018.58,Full-time,Northeast,2.0,1,0.612,455,3.1,151,38,Low,1,16.0,0,0,1,Phone,Standard,Direct,1,0
60028.21,Full-time,Midwest,3.7,0,0.617,595,4.4,469,18,High,1,-55.0,1,0,0,Unknown,Standard,Direct,0,0
38253.57,Full-time,South,0.9,0,0.628,481,3.3,324,17,Medium,1,28.0,0,1,0,Email,Basic,Employer-Sponsored,0,0
65988.29,Full-time,Midwest,10.8,1,0.617,595,4.4,469,18,High,1,22.0,0,0,1,Email,Standard,Third-Party,0,0
51927.4,Full-time,South,18.8,1,0.628,481,3.3,324,17,Medium,1,42.0,0,1,0,Email,Unknown,Direct,1,0
52057.17,Full-time,Northeast,2.4,1,0.612,455,3.1,151,38,Low,1,178.0,0,0,0,Unknown,Basic,Direct,1,0
57429.62,Full-time,Midwest,12.1,1,0.617,595,4.4,469,18,High,1,113.0,0,0,1,Phone,Standard,Direct,1,0
74067.69,Part-time,South,0.0,1,0.628,481,3.3,324,17,Medium,1,39.0,0,1,0,Email,Standard,Third-Party,1,0
77517.52,Full-time,Midwest,1.4,1,0.617,595,4.4,469,18,High,1,-253.0,1,0,1,Email,Standard,Direct,1,0
40496.43,Full-time,South,5.4,0,0.628,481,3.3,324,17,Medium,1,-45.0,1,0,1,Unknown,Basic,Employer-Sponsored,1,0
51978.84,Full-time,Midwest,4.0,1,0.617,595,4.4,469,18,High,1,13.0,0,0,1,SMS,Basic,Third-Party,1,0
54005.25,Part-time,Midwest,1.6,0,0.617,595,4.4,469,18,High,1,3.0,0,0,0,Unknown,Unknown,Third-Party,1,0
91907.87,Full-time,Northeast,2.0,1,0.612,455,3.1,151,38,Low,1,9.0,0,0,0,Unknown,Premium,Third-Party,1,0
59485.07,Full-time,West,0.8,0,0.613,574,4.7,437,28,Low,1,16.0,0,1,0,Email,Silver,Employer-Sponsored,0,0
63415.26,Full-time,South,3.0,1,0.628,481,3.3,324,17,Medium,1,111.0,0,0,1,Email,Standard,Third-Party,0,0
63792.35,Part-time,South,1.3,0,0.628,481,3.3,324,17,Medium,1,-188.0,1,0,0,Unknown,Silver,Unknown,0,0
76132.08,Full-time,Midwest,1.0,1,0.617,595,4.4,469,18,High,1,28.0,0,0,1,Unknown,Silver,Employer-Sponsored,0,0
53996.99,Full-time,South,2.5,1,0.628,481,3.3,324,17,Medium,1,19.0,0,0,1,Phone,Basic,Employer-Sponsored,1,0
67539.41,Full-time,Northeast,1.9,1,0.612,455,3.1,151,38,Low,1,87.0,0,0,1,Email,Silver,Direct,1,0
56291.15,Full-time,Midwest,5.3,1,0.617,595,4.4,469,18,High,1,146.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
40118.96,Full-time,South,0.1,1,0.628,481,3.3,324,17,Medium,1,2.0,0,1,0,Email,Bronze,Employer-Sponsored,1,0
63116.93,Full-time,South,4.4,1,0.628,481,3.3,324,17,Medium,0,,0,0,1,Unknown,Standard,Direct,0,0
49236.37,Full-time,West,1.8,0,0.613,574,4.7,437,28,Low,1,-115.0,1,0,0,Email,Basic,Third-Party,0,0
64827.3,Contract,South,14.7,0,0.628,481,3.3,324,17,Medium,0,,0,0,0,Phone,Standard,Direct,0,1
80895.23,Full-time,Northeast,6.1,1,0.612,455,3.1,151,38,Low,1,-159.0,1,0,1,SMS,Standard,Third-Party,1,0
82812.26,Full-time,Northeast,14.7,1,0.612,455,3.1,151,38,Low,1,29.0,0,1,0,Email,Silver,Third-Party,1,0
77703.78,Full-time,West,2.6,1,0.613,574,4.7,437,28,Low,0,,0,0,1,Email,Standard,Employer-Sponsored,1,0
71226.3,Full-time,South,4.7,1,0.628,481,3.3,324,17,Medium,1,9.0,0,0,1,Email,Silver,Third-Party,1,0
66610.36,Full-time,Midwest,5.6,1,0.617,595,4.4,469,18,High,1,3.0,0,0,1,Email,Standard,Third-Party,1,0
68454.56,Full-time,Midwest,3.5,1,0.617,595,4.4,469,18,High,1,-40.0,1,0,1,SMS,Standard,Third-Party,1,0
45684.59,Full-time,Midwest,0.5,0,0.617,595,4.4,469,18,High,1,5.0,0,1,0,Phone,Basic,Direct,1,0
74822.6,Full-time,South,0.0,1,0.628,481,3.3,324,17,Medium,1,3.0,0,1,0,Email,Standard,Direct,1,0
69351.71,Full-time,Midwest,2.5,1,0.617,595,4.4,469,18,High,1,25.0,0,1,0,Email,Silver,Unknown,0,0
54683.82,Part-time,Northeast,3.8,0,0.612,455,3.1,151,38,Low,1,17.0,0,0,0,Email,Basic,Direct,0,0
53486.44,Full-time,South,4.1,0,0.628,481,3.3,324,17,Medium,1,20.0,0,0,0,Phone,Basic,Employer-Sponsored,0,0
70395.23,Full-time,West,1.3,1,0.613,574,4.7,437,28,Low,1,25.0,0,0,1,SMS,Standard,Employer-Sponsored,1,0
56422.08,Full-time,South,5.2,0,0.628,481,3.3,324,17,Medium,1,-63.0,1,0,0,SMS,Standard,Third-Party,0,0
54915.29,Full-time,Northeast,3.6,0,0.612,455,3.1,151,38,Low,1,160.0,0,1,0,Email,Basic,Third-Party,0,0
55233.8,Full-time,Midwest,1.2,0,0.617,595,4.4,469,18,High,1,4.0,0,0,1,Unknown,Silver,Direct,0,0
79378.85,Full-time,Midwest,1.2,1,0.617,595,4.4,469,18,High,1,41.0,0,0,1,SMS,Standard,Direct,1,0
57934.35,Contract,West,2.7,0,0.613,574,4.7,437,28,Low,1,7.0,0,0,0,Email,Standard,Direct,1,0
73376.03,Full-time,South,2.8,1,0.628,481,3.3,324,17,Medium,1,7.0,0,0,1,Unknown,Standard,Employer-Sponsored,1,0
83839.19,Full-time,South,0.2,1,0.628,481,3.3,324,17,Medium,1,16.0,0,1,0,Unknown,Silver,Employer-Sponsored,0,0
55146.56,Part-time,Midwest,7.9,0,0.617,595,4.4,469,18,High,1,22.0,0,1,0,Phone,Silver,Third-Party,1,1
63639.89,Full-time,Midwest,5.9,1,0.617,595,4.4,469,18,High,0,,0,1,0,Unknown,Standard,Employer-Sponsored,1,0
37811.61,Part-time,Midwest,0.6,0,0.617,595,4.4,469,18,High,1,208.0,0,1,0,Phone,Basic,Employer-Sponsored,1,0
43488.22,Full-time,Midwest,0.1,0,0.617,595,4.4,469,18,High,1,6.0,0,1,0,Email,Basic,Third-Party,0,0
50996.1,Full-time,Northeast,5.4,1,0.612,455,3.1,151,38,Low,1,12.0,0,0,1,Email,Unknown,Third-Party,1,0
72073.49,Full-time,Midwest,9.2,1,0.617,595,4.4,469,18,High,1,22.0,0,0,1,Email,Silver,Direct,0,0
42372.76,Full-time,South,1.7,1,0.628,481,3.3,324,17,Medium,1,-181.0,1,0,0,Phone,Basic,Direct,1,0
48958.47,Part-time,West,7.1,0,0.613,574,4.7,437,28,Low,1,5.0,0,0,0,Email,Bronze,Direct,0,1
68460.67,Full-time,Northeast,3.8,1,0.612,455,3.1,151,38,Low,1,23.0,0,0,1,SMS,Standard,Third-Party,1,0
55286.98,Contract,West,1.1,0,0.613,574,4.7,437,28,Low,1,-3.0,1,0,0,Phone,Standard,Direct,1,0
80368.04,Part-time,West,1.6,0,0.613,574,4.7,437,28,Low,1,-13.0,1,0,0,Email,Silver,Direct,0,0
68311.57,Part-time,Midwest,3.5,0,0.617,595,4.4,469,18,High,1,19.0,0,1,0,Phone,Standard,Direct,1,0
48274.16,Full-time,Midwest,1.9,0,0.617,595,4.4,469,18,High,1,15.0,0,0,0,Phone,Unknown,Direct,1,0
48499.06,Part-time,West,4.2,0,0.613,574,4.7,437,28,Low,1,143.0,0,1,0,Unknown,Unknown,Third-Party,1,0
60600.15,Full-time,South,0.3,1,0.628,481,3.3,324,17,Medium,1,22.0,0,1,0,Email,Standard,Third-Party,0,0
70903.64,Full-time,Northeast,1.9,1,0.612,455,3.1,151,38,Low,1,26.0,0,0,1,Phone,Standard,Direct,1,0
64765.49,Full-time,Midwest,0.4,1,0.617,595,4.4,469,18,High,1,19.0,0,1,0,Email,Silver,Third-Party,1,0
73903.33,Full-time,West,4.3,1,0.613,574,4.7,437,28,Low,1,15.0,0,1,0,Email,Silver,Third-Party,1,0
41485.86,Part-time,West,5.7,0,0.613,574,4.7,437,28,Low,0,,0,0,0,Email,Basic,Direct,1,0
69568.06,Full-time,South,1.8,1,0.628,481,3.3,324,17,Medium,1,26.0,0,0,1,Email,Silver,Third-Party,0,0
51730.27,Full-time,West,0.4,0,0.613,574,4.7,437,28,Low,1,173.0,0,1,0,Email,Bronze,Employer-Sponsored,0,0
78464.23,Full-time,Midwest,3.8,1,0.617,595,4.4,469,18,High,1,11.0,0,0,1,Email,Standard,Third-Party,1,0
88857.44,Part-time,South,2.9,0,0.628,481,3.3,324,17,Medium,1,174.0,0,0,0,Phone,Premium,Employer-Sponsored,0,0
69468.55,Full-time,Northeast,10.4,1,0.612,455,3.1,151,38,Low,0,,0,1,0,Email,Standard,Employer-Sponsored,1,0
48087.46,Full-time,Northeast,0.8,1,0.612,455,3.1,151,38,Low,1,-70.0,1,1,0,Phone,Basic,Direct,1,0
77156.77,Part-time,Northeast,4.0,1,0.612,455,3.1,151,38,Low,1,22.0,0,0,1,Email,Silver,Employer-Sponsored,1,0
26047.91,Full-time,South,3.0,0,0.628,481,3.3,324,17,Medium,1,25.0,0,0,0,Unknown,Basic,Employer-Sponsored,1,0
70224.4,Full-time,Northeast,0.8,1,0.612,455,3.1,151,38,Low,1,3.0,0,1,0,SMS,Standard,Employer-Sponsored,0,0
44444.94,Full-time,South,0.5,0,0.628,481,3.3,324,17,Medium,0,,0,1,0,Phone,Basic,Employer-Sponsored,0,0
64484.36,Full-time,Midwest,3.0,1,0.617,595,4.4,469,18,High,1,2.0,0,0,0,Email,Silver,Employer-Sponsored,1,0
45300.39,Part-time,West,1.7,0,0.613,574,4.7,437,28,Low,1,16.0,0,0,0,Email,Unknown,Direct,1,0
53192.23,Full-time,Midwest,1.0,0,0.617,595,4.4,469,18,High,1,16.0,0,0,1,Phone,Basic,Employer-Sponsored,0,0
79300.22,Full-time,Midwest,3.1,1,0.617,595,4.4,469,18,High,1,8.0,0,1,0,Email,Silver,Direct,1,0
38260.7,Part-time,Midwest,2.0,0,0.617,595,4.4,469,18,High,1,20.0,0,1,0,SMS,Bronze,Direct,0,0
69743.56,Full-time,West,1.8,1,0.613,574,4.7,437,28,Low,1,28.0,0,1,0,Email,Standard,Employer-Sponsored,0,0
62013.23,Part-time,West,11.0,0,0.613,574,4.7,437,28,Low,1,22.0,0,1,0,Phone,Standard,Unknown,0,0
34160.41,Full-time,West,3.3,1,0.613,574,4.7,437,28,Low,1,7.0,0,0,1,Phone,Unknown,Employer-Sponsored,1,0
79173.9,Full-time,Northeast,6.6,1,0.612,455,3.1,151,38,Low,1,14.0,0,0,1,Email,Silver,Employer-Sponsored,1,0
75477.97,Part-time,Northeast,2.1,1,0.612,455,3.1,151,38,Low,1,9.0,0,0,1,Email,Standard,Employer-Sponsored,1,0
85835.52,Part-time,South,6.6,1,0.628,481,3.3,324,17,Medium,0,,0,0,1,Unknown,Gold,Third-Party,1,0
49767.12,Part-time,South,6.5,0,0.628,481,3.3,324,17,Medium,0,,0,1,0,Email,Basic,Employer-Sponsored,1,0
60756.44,Part-time,South,13.2,1,0.628,481,3.3,324,17,Medium,0,,0,0,1,Phone,Standard,Direct,1,0
55562.76,Full-time,West,3.3,0,0.613,574,4.7,437,28,Low,1,20.0,0,0,0,Phone,Standard,Employer-Sponsored,0,0
50066.19,Part-time,West,2.0,0,0.613,574,4.7,437,28,Low,1,23.0,0,0,0,Email,Basic,Direct,1,0
40572.89,Full-time,South,5.0,1,0.628,481,3.3,324,17,Medium,1,-19.0,1,0,1,Email,Bronze,Third-Party,1,0
63684.25,Part-time,South,10.5,0,0.628,481,3.3,324,17,Medium,1,9.0,0,1,0,Email,Silver,Employer-Sponsored,0,0
73231.75,Full-time,South,7.8,1,0.628,481,3.3,324,17,Medium,1,78.0,0,1,0,Email,Standard,Employer-Sponsored,0,0
72723.41,Full-time,Midwest,1.4,0,0.617,595,4.4,469,18,High,1,20.0,0,1,0,Unknown,Standard,Unknown,0,0
69159.34,Full-time,Northeast,8.7,1,0.612,455,3.1,151,38,Low,1,60.0,0,0,1,Email,Standard,Third-Party,1,0
56185.31,Full-time,West,0.2,0,0.613,574,4.7,437,28,Low,1,-35.0,1,1,0,Phone,Silver,Direct,1,0
99262.8,Full-time,Northeast,3.3,1,0.612,455,3.1,151,38,Low,1,7.0,0,0,0,SMS,Gold,Direct,1,0
83711.59,Part-time,Northeast,8.4,0,0.612,455,3.1,151,38,Low,1,9.0,0,1,0,Phone,Silver,Employer-Sponsored,0,0
65228.86,Part-time,Midwest,1.4,0,0.617,595,4.4,469,18,High,1,14.0,0,1,0,SMS,Silver,Direct,0,0
58288.95,Contract,West,10.1,0,0.613,574,4.7,437,28,Low,1,23.0,0,0,0,SMS,Standard,Direct,1,0
60582.06,Full-time,South,9.4,1,0.628,481,3.3,324,17,Medium,1,-33.0,1,0,1,Email,Standard,Direct,0,0
65839.67,Full-time,West,12.1,1,0.613,574,4.7,437,28,Low,1,9.0,0,0,1,Email,Standard,Third-Party,0,0
40668.34,Full-time,Midwest,1.0,1,0.617,595,4.4,469,18,High,1,22.0,0,0,1,Email,Basic,Employer-Sponsored,1,0
43890.95,Full-time,Midwest,0.4,0,0.617,595,4.4,469,18,High,1,14.0,0,1,0,Unknown,Basic,Direct,0,0
71060.77,Full-time,West,2.4,1,0.613,574,4.7,437,28,Low,1,176.0,0,0,0,Email,Standard,Employer-Sponsored,1,0
48132.85,Part-time,Northeast,3.5,0,0.612,455,3.1,151,38,Low,1,24.0,0,0,0,Email,Unknown,Direct,1,0
55480.38,Full-time,Northeast,0.1,0,0.612,455,3.1,151,38,Low,1,20.0,0,1,0,SMS,Silver,Employer-Sponsored,0,0
46339.83,Full-time,Northeast,9.1,0,0.612,455,3.1,151,38,Low,1,14.0,0,0,1,Email,Basic,Direct,0,0
65923.92,Full-time,West,4.1,1,0.613,574,4.7,437,28,Low,1,38.0,0,0,0,Unknown,Standard,Third-Party,1,0
65247.71,Full-time,South,0.8,1,0.628,481,3.3,324,17,Medium,1,8.0,0,1,0,Phone,Silver,Third-Party,1,0
71337.27,Full-time,Northeast,1.3,1,0.612,455,3.1,151,38,Low,1,157.0,0,0,1,Email,Standard,Third-Party,0,0
84135.23,Contract,Midwest,5.6,0,0.617,595,4.4,469,18,High,1,24.0,0,0,0,Phone,Silver,Employer-Sponsored,0,0
81083.2,Full-time,West,8.7,1,0.613,574,4.7,437,28,Low,1,23.0,0,1,0,SMS,Standard,Direct,0,0
90754.69,Part-time,Midwest,0.6,0,0.617,595,4.4,469,18,High,1,28.0,0,1,0,Unknown,Premium,Unknown,0,0
61641.88,Full-time,Northeast,3.8,1,0.612,455,3.1,151,38,Low,1,29.0,0,0,1,Unknown,Standard,Third-Party,1,0
59558.96,Full-time,South,1.9,1,0.628,481,3.3,324,17,Medium,1,10.0,0,0,0,Email,Silver,Third-Party,1,0
42070.27,Full-time,Northeast,0.8,0,0.612,455,3.1,151,38,Low,1,175.0,0,1,0,Phone,Basic,Direct,0,0
44944.21,Full-time,Midwest,8.1,0,0.617,595,4.4,469,18,High,0,,0,0,0,Phone,Basic,Employer-Sponsored,0,0
60285.93,Part-time,West,7.7,0,0.613,574,4.7,437,28,Low,0,,0,1,0,Email,Silver,Third-Party,1,1
91720.75,Full-time,West,17.3,0,0.613,574,4.7,437,28,Low,1,-30.0,1,0,1,Email,Premium,Third-Party,0,1
62078.38,Full-time,West,3.8,1,0.613,574,4.7,437,28,Low,1,29.0,0,0,0,Unknown,Standard,Third-Party,0,0
86136.33,Part-time,South,2.1,1,0.628,481,3.3,324,17,Medium,1,2.0,0,0,1,Email,Premium,Third-Party,1,0
63687.95,Part-time,Northeast,0.4,1,0.612,455,3.1,151,38,Low,1,4.0,0,1,0,SMS,Standard,Direct,1,0
92657.66,Full-time,Midwest,12.2,1,0.617,595,4.4,469,18,High,1,-272.0,1,1,0,Unknown,Premium,Direct,1,0
79395.74,Full-time,West,7.3,1,0.613,574,4.7,437,28,Low,1,20.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
59430.32,Contract,Midwest,3.6,0,0.617,595,4.4,469,18,High,1,15.0,0,1,0,Phone,Standard,Employer-Sponsored,1,0
89533.79,Full-time,South,5.0,1,0.628,481,3.3,324,17,Medium,1,-7.0,1,0,1,Unknown,Gold,Employer-Sponsored,1,0
64937.52,Full-time,South,8.4,1,0.628,481,3.3,324,17,Medium,1,193.0,0,1,0,Email,Standard,Direct,0,0
73218.44,Full-time,West,0.7,0,0.613,574,4.7,437,28,Low,0,,0,1,0,Email,Silver,Employer-Sponsored,0,0
58130.55,Part-time,Northeast,9.1,0,0.612,455,3.1,151,38,Low,1,29.0,0,1,0,Phone,Silver,Employer-Sponsored,1,1
36052.39,Full-time,Northeast,1.0,1,0.612,455,3.1,151,38,Low,0,,0,0,1,Unknown,Basic,Employer-Sponsored,1,0
61415.96,Part-time,Northeast,1.7,0,0.612,455,3.1,151,38,Low,1,2.0,0,0,1,SMS,Silver,Employer-Sponsored,0,0
62097.08,Full-time,South,1.3,1,0.628,481,3.3,324,17,Medium,1,27.0,0,0,0,Email,Silver,Direct,0,0
63900.68,Full-time,Midwest,2.1,1,0.617,595,4.4,469,18,High,1,-57.0,1,0,1,Unknown,Silver,Employer-Sponsored,0,0
69644.95,Part-time,Northeast,2.5,0,0.612,455,3.1,151,38,Low,1,18.0,0,0,0,Email,Silver,Third-Party,0,0
68458.23,Contract,West,0.8,0,0.613,574,4.7,437,28,Low,1,13.0,0,1,0,SMS,Standard,Employer-Sponsored,0,0
36106.52,Full-time,Northeast,0.7,0,0.612,455,3.1,151,38,Low,1,29.0,0,1,0,Email,Basic,Third-Party,0,0
58004.67,Full-time,Northeast,5.0,0,0.612,455,3.1,151,38,Low,1,11.0,0,1,0,SMS,Silver,Employer-Sponsored,0,0
50612.37,Full-time,Northeast,3.8,1,0.612,455,3.1,151,38,Low,1,3.0,0,0,1,Phone,Unknown,Employer-Sponsored,1,0
85031.78,Part-time,South,3.5,1,0.628,481,3.3,324,17,Medium,1,-263.0,1,0,1,Phone,Gold,Third-Party,1,0
71891.92,Contract,Midwest,6.0,1,0.617,595,4.4,469,18,High,1,26.0,0,1,0,Email,Silver,Employer-Sponsored,1,0
36092.07,Full-time,West,5.0,1,0.613,574,4.7,437,28,Low,1,29.0,0,0,1,SMS,Basic,Third-Party,1,0
50702.68,Full-time,South,1.2,1,0.628,481,3.3,324,17,Medium,1,46.0,0,0,1,Email,Bronze,Employer-Sponsored,1,0
61119.67,Full-time,West,4.2,1,0.613,574,4.7,437,28,Low,1,-114.0,1,0,1,Unknown,Silver,Third-Party,1,0
55761.83,Part-time,Northeast,2.5,0,0.612,455,3.1,151,38,Low,1,-96.0,1,1,0,Email,Standard,Employer-Sponsored,1,0
67049.25,Part-time,West,7.9,0,0.613,574,4.7,437,28,Low,1,-101.0,1,1,0,Email,Standard,Employer-Sponsored,0,0
86770.93,Contract,South,2.0,0,0.628,481,3.3,324,17,Medium,1,20.0,0,0,0,Phone,Premium,Employer-Sponsored,0,0
74502.12,Full-time,South,1.2,1,0.628,481,3.3,324,17,Medium,1,9.0,0,0,0,Unknown,Silver,Direct,1,0
79812.7,Full-time,Northeast,2.2,1,0.612,455,3.1,151,38,Low,1,25.0,0,1,0,Unknown,Standard,Third-Party,1,0
66422.67,Full-time,Midwest,7.9,1,0.617,595,4.4,469,18,High,1,83.0,0,0,1,Email,Standard,Direct,1,0
51931.86,Full-time,Northeast,7.3,0,0.612,455,3.1,151,38,Low,1,3.0,0,0,1,Email,Basic,Employer-Sponsored,0,0
60063.86,Full-time,South,2.8,1,0.628,481,3.3,324,17,Medium,1,7.0,0,0,1,Email,Standard,Direct,1,0
82794.17,Full-time,South,5.3,1,0.628,481,3.3,324,17,Medium,1,47.0,0,0,1,Unknown,Silver,Third-Party,1,0
63604.76,Full-time,West,1.5,0,0.613,574,4.7,437,28,Low,1,174.0,0,0,0,Email,Silver,Third-Party,0,0
69370.17,Full-time,South,0.5,1,0.628,481,3.3,324,17,Medium,1,21.0,0,1,0,Email,Standard,Third-Party,0,0
89321.13,Full-time,Northeast,1.3,1,0.612,455,3.1,151,38,Low,1,9.0,0,0,1,Phone,Premium,Unknown,1,0
55588.89,Contract,West,1.0,0,0.613,574,4.7,437,28,Low,1,13.0,0,0,0,Email,Standard,Third-Party,1,0
71816.13,Full-time,Northeast,6.3,1,0.612,455,3.1,151,38,Low,1,17.0,0,0,0,Phone,Standard,Direct,0,0
77760.57,Full-time,Midwest,1.0,1,0.617,595,4.4,469,18,High,1,25.0,0,0,1,Unknown,Standard,Employer-Sponsored,0,0
68028.64,Contract,Midwest,3.9,1,0.617,595,4.4,469,18,High,1,15.0,0,1,0,Phone,Standard,Employer-Sponsored,1,0
75323.23,Full-time,South,5.5,0,0.628,481,3.3,324,17,Medium,1,110.0,0,0,0,Email,Standard,Direct,0,0
50316.36,Full-time,South,1.0,1,0.628,481,3.3,324,17,Medium,0,,0,0,1,Email,Basic,Third-Party,1,0
46481.24,Full-time,Midwest,2.5,1,0.617,595,4.4,469,18,High,1,14.0,0,1,0,Phone,Bronze,Direct,1,0
79062.59,Full-time,Northeast,0.6,1,0.612,455,3.1,151,38,Low,1,10.0,0,1,0,Unknown,Silver,Third-Party,1,0
81591.06,Part-time,South,0.1,0,0.628,481,3.3,324,17,Medium,1,24.0,0,1,0,Email,Standard,Third-Party,0,0
52149.2,Full-time,South,1.4,0,0.628,481,3.3,324,17,Medium,1,2.0,0,1,0,Email,Basic,Direct,1,0
73346.82,Full-time,West,1.8,1,0.613,574,4.7,437,28,Low,0,,0,1,0,Phone,Silver,Direct,0,0
69620.91,Full-time,West,0.9,1,0.613,574,4.7,437,28,Low,1,95.0,0,1,0,Email,Standard,Third-Party,1,0
61441.8,Full-time,South,17.7,0,0.628,481,3.3,324,17,Medium,0,,0,0,0,Unknown,Silver,Employer-Sponsored,0,1
56483.31,Full-time,South,4.9,0,0.628,481,3.3,324,17,Medium,1,16.0,0,0,1,Email,Silver,Employer-Sponsored,1,0
64739.29,Full-time,South,0.0,0,0.628,481,3.3,324,17,Medium,1,21.0,0,1,0,Email,Standard,Direct,0,0
58840.15,Part-time,Midwest,4.1,0,0.617,595,4.4,469,18,High,1,22.0,0,0,1,Phone,Silver,Third-Party,0,0
68258.51,Full-time,Northeast,3.0,1,0.612,455,3.1,151,38,Low,1,4.0,0,0,0,Email,Standard,Third-Party,0,0
61983.4,Part-time,West,0.4,1,0.613,574,4.7,437,28,Low,1,16.0,0,1,0,Phone,Standard,Employer-Sponsored,1,0
71432.67,Full-time,West,0.2,1,0.613,574,4.7,437,28,Low,1,28.0,0,1,0,Email,Standard,Direct,1,0
77458.29,Full-time,South,3.0,1,0.628,481,3.3,324,17,Medium,1,9.0,0,0,1,Phone,Standard,Employer-Sponsored,1,0
62291.0,Part-time,Midwest,5.9,1,0.617,595,4.4,469,18,High,1,20.0,0,0,1,Email,Standard,Direct,1,0
72357.49,Full-time,South,1.4,1,0.628,481,3.3,324,17,Medium,1,18.0,0,0,0,Email,Standard,Employer-Sponsored,1,0
81308.14,Full-time,Northeast,0.5,1,0.612,455,3.1,151,38,Low,1,29.0,0,1,0,Email,Silver,Unknown,1,0
60440.61,Contract,Midwest,3.2,0,0.617,595,4.4,469,18,High,1,26.0,0,0,1,Unknown,Silver,Third-Party,0,0
63255.2,Part-time,Midwest,1.1,0,0.617,595,4.4,469,18,High,1,9.0,0,0,0,Email,Standard,Employer-Sponsored,0,0
71367.42,Full-time,South,2.3,1,0.628,481,3.3,324,17,Medium,1,9.0,0,0,1,Email,Standard,Direct,1,0
68169.76,Full-time,South,4.4,0,0.628,481,3.3,324,17,Medium,0,,0,1,0,SMS,Standard,Direct,0,0
87564.62,Part-time,West,0.4,1,0.613,574,4.7,437,28,Low,0,,0,1,0,Phone,Gold,Unknown,1,0
67546.82,Part-time,Midwest,0.5,1,0.617,595,4.4,469,18,High,1,11.0,0,1,0,Email,Silver,Direct,1,0
106880.9,Full-time,Midwest,4.5,1,0.617,595,4.4,469,18,High,1,25.0,0,0,1,Unknown,Premium,Third-Party,1,0
77541.76,Full-time,South,2.9,1,0.628,481,3.3,324,17,Medium,1,23.0,0,1,0,Phone,Silver,Third-Party,0,0
67937.76,Full-time,Midwest,1.4,1,0.617,595,4.4,469,18,High,1,7.0,0,1,0,Unknown,Standard,Unknown,1,0
58735.4,Part-time,South,1.6,0,0.628,481,3.3,324,17,Medium,1,26.0,0,0,0,SMS,Standard,Employer-Sponsored,1,0
62526.69,Full-time,West,5.3,1,0.613,574,4.7,437,28,Low,1,23.0,0,1,0,Phone,Silver,Third-Party,1,0
57385.22,Part-time,South,7.9,0,0.628,481,3.3,324,17,Medium,1,23.0,0,0,0,Phone,Silver,Direct,1,0
71675.9,Part-time,Midwest,3.0,0,0.617,595,4.4,469,18,High,1,2.0,0,0,0,SMS,Silver,Third-Party,0,0
46514.27,Part-time,South,1.0,0,0.628,481,3.3,324,17,Medium,1,18.0,0,1,0,Unknown,Unknown,Third-Party,1,0
78279.36,Full-time,Midwest,2.9,1,0.617,595,4.4,469,18,High,1,10.0,0,1,0,Email,Standard,Third-Party,1,0
